algo,seed,timesteps,pct_of_training,wall_clock_min,success_rate_within_time_fraction,reached_at_all_rate,avg_steps_to_reach,avg_final_distance,avg_min_distance
sac,0,525000,52.5,83.88333333333334,0.7,0.7,80.0,0.017797901483594857,0.014761212506295881
sac,0,550000,55.0,87.98333333333333,0.4,0.4,90.75,0.024968677137412666,0.024968677137412666
sac,0,575000,57.5,92.1,0.9,0.9,80.33333333333333,0.010784218434343174,0.009755871246197121
sac,0,600000,60.0,96.23333333333333,0.7,0.7,72.71428571428571,0.020074732726575596,0.020015022586746443
sac,0,625000,62.5,100.38333333333334,1.0,1.0,75.2,0.008273105291126922,0.008246706058307521
sac,0,650000,65.0,104.53333333333333,1.0,1.0,76.1,0.012148613157318541,0.012148613157318541
sac,0,675000,67.5,108.66666666666667,0.7,0.7,78.85714285714286,0.01560775956220425,0.01560775956220425
sac,0,700000,70.0,112.8,1.0,1.0,79.1,0.013885165109774866,0.013885165109774866
sac,0,725000,72.5,116.9,0.1,0.1,87.0,0.030987593214477898,0.028094882982972042
sac,0,750000,75.0,121.0,0.5,0.5,78.2,0.02059720212917101,0.02059720212917101
sac,0,775000,77.5,125.08333333333333,0.8,0.8,77.5,0.012004391623994732,0.012004391623994732
sac,0,800000,80.0,129.18333333333334,1.0,1.0,72.2,0.011241295575095706,0.011237234025630094
sac,0,825000,82.5,133.31666666666666,1.0,1.0,71.8,0.007809361303561924,0.004666529197923675
sac,0,850000,85.0,137.43333333333334,1.0,1.0,69.9,0.00892780786190108,0.007322417852655717
sac,0,875000,87.5,141.55,0.9,0.9,74.55555555555556,0.013012914152666834,0.013012914152666834
sac,0,900000,90.0,145.7,1.0,1.0,74.1,0.01320790507778769,0.013030025736898326
sac,0,925000,92.5,149.81666666666666,0.9,0.9,70.33333333333333,0.011660631523302057,0.011660631523302057
sac,0,950000,95.0,153.93333333333334,0.9,0.9,73.88888888888889,0.009540932979138876,0.009540932979138876
sac,0,975000,97.5,158.08333333333334,1.0,1.0,73.3,0.013606446813102687,0.013584466523200412
sac,0,1000000,100.0,162.23333333333332,0.9,0.9,71.77777777777777,0.016767982037429144,0.015933478667856032
sac,1,25000,2.5,2.3833333333333333,0.0,0.0,,0.24525130718425509,0.21764245415857214
sac,1,50000,5.0,6.366666666666666,0.0,0.0,,0.22306553827285086,0.21660025080224052
sac,1,75000,7.5,10.35,0.0,0.0,,0.21835580510463207,0.21451952058188373
sac,1,100000,10.0,14.433333333333334,0.0,0.0,,0.22904373444690904,0.2196818250916665
sac,1,125000,12.5,18.483333333333334,0.0,0.0,,0.2161855916467375,0.19510461113222216
sac,1,150000,15.0,22.583333333333332,0.0,0.0,,0.19026723482431632,0.18655816669803635
sac,1,175000,17.5,26.708333333333332,0.0,0.0,,0.20428808834016912,0.20220302774351057
sac,1,200000,20.0,30.816666666666666,0.1,0.1,75.0,0.179667913802756,0.17478649212205866
sac,1,225000,22.5,34.95,0.0,0.0,,0.14335297793639667,0.14266031170151391
sac,1,250000,25.0,39.083333333333336,0.0,0.0,,0.15811666650577488,0.15811127637630035
sac,1,275000,27.5,43.2,0.0,0.0,,0.15764948629289005,0.15587617424295877
sac,1,300000,30.0,47.266666666666666,0.0,0.0,,0.1345349320451113,0.1345349320451113
sac,1,325000,32.5,51.38333333333333,0.0,0.0,,0.1005913179257317,0.09688235475473628
sac,1,350000,35.0,55.55,0.0,0.0,,0.11902524823880989,0.11520828417445969
sac,1,375000,37.5,59.63333333333333,0.0,0.0,,0.11009421004993865,0.10202577971863684
sac,1,400000,40.0,63.78333333333333,0.0,0.0,,0.08128086723283319,0.0784228125314275
sac,1,425000,42.5,67.9,0.0,0.0,,0.06499696145661753,0.06499696145661753
sac,1,450000,45.0,72.06666666666666,0.0,0.0,,0.06527850246299441,0.06527850246299441
sac,1,475000,47.5,76.2,0.2,0.2,98.5,0.03922443790830908,0.03922443790830908
sac,1,500000,50.0,80.31666666666666,0.4,0.4,83.75,0.051069014621921725,0.05067102696894449
sac,1,525000,52.5,84.45,0.4,0.4,85.75,0.05529794893485294,0.05510833361723302
sac,1,550000,55.0,88.58333333333333,0.3,0.3,80.33333333333333,0.05033829310270592,0.04989378722011725
sac,1,575000,57.5,92.71666666666667,0.6,0.6,84.66666666666667,0.025123538761649807,0.023468743306427026
sac,1,600000,60.0,96.88333333333334,0.4,0.4,77.5,0.028353200869701417,0.028353200869701417
sac,1,625000,62.5,101.03333333333333,0.0,0.0,,0.03733863205334971,0.03719070983943025
sac,1,650000,65.0,105.15,0.0,0.0,,0.04081224828468438,0.04081224828468438
sac,1,675000,67.5,109.26666666666667,0.1,0.1,74.0,0.03272145794314934,0.03189364507388574
sac,1,700000,70.0,113.41666666666667,0.4,0.4,90.0,0.021536841365751052,0.020629446921820418
sac,1,725000,72.5,117.55,0.0,0.0,,0.03546605418533367,0.03546605418533367
sac,1,750000,75.0,121.7,0.3,0.3,73.66666666666667,0.025980801014895076,0.025980801014895076
sac,1,775000,77.5,125.83333333333333,0.2,0.2,78.0,0.029417717727444764,0.029417717727444764
sac,1,800000,80.0,129.96666666666667,0.6,0.6,84.83333333333333,0.03463338165631033,0.034003550017184296
sac,1,825000,82.5,134.1,0.8,0.8,82.0,0.014100407146871946,0.01372970841688639
sac,1,850000,85.0,138.26666666666668,0.8,0.8,79.75,0.01593833594925039,0.01593833594925039
sac,1,875000,87.5,142.4,0.5,0.5,78.0,0.027984943955459002,0.02685857913536501
sac,1,900000,90.0,146.55,0.5,0.5,79.2,0.022109432044153415,0.02209756221575542
sac,1,925000,92.5,150.70833333333334,0.9,0.9,82.0,0.015416801054141583,0.015416801054141583
sac,1,950000,95.0,154.86666666666667,0.4,0.4,74.75,0.02202047608395437,0.02202047608395437
sac,1,975000,97.5,159.0,0.6,0.6,76.0,0.021619729835837185,0.021619729835837185
sac,1,1000000,100.0,162.96666666666667,0.8,0.8,82.25,0.012456521414819764,0.012400556238331835
sac,2,25000,2.5,2.408333333333333,0.0,0.0,,0.22463857335631218,0.22456991369393964
sac,2,50000,5.0,6.4,0.0,0.0,,0.20937679848741944,0.1988653827587375
sac,2,75000,7.5,10.383333333333333,0.0,0.0,,0.22003177400301768,0.2175054467323397
sac,2,100000,10.0,14.45,0.0,0.0,,0.22746298076574675,0.21021345637636282
sac,2,125000,12.5,18.5,0.0,0.0,,0.2181172656594787,0.2179727621344862
sac,2,150000,15.0,22.633333333333333,0.0,0.0,,0.20667243747027847,0.20593295334772338
sac,2,175000,17.5,26.758333333333333,0.0,0.0,,0.1612205429336983,0.1609275159018683
sac,2,200000,20.0,30.85,0.0,0.0,,0.165526515441401,0.1634426327868534
sac,2,225000,22.5,34.96666666666667,0.0,0.0,,0.1491228362992298,0.1426644699982619
