algo,seed,timesteps,pct_of_training,wall_clock_min,success_rate_within_time_fraction,reached_at_all_rate,avg_steps_to_reach,avg_final_distance,avg_min_distance
sac,0,725000,72.5,117.58333333333333,0.0,0.0,,0.05422769334354307,0.050121878065073164
sac,0,750000,75.0,121.76666666666667,0.0,0.0,,0.053049277353268295,0.053003481219532564
sac,0,775000,77.5,125.93333333333334,0.0,0.0,,0.05109965540852758,0.05107687428274569
sac,0,800000,80.0,130.11666666666667,0.0,0.0,,0.05178672074558699,0.05164309873697019
sac,0,825000,82.5,134.28333333333333,0.0,0.0,,0.0533667935779221,0.0533667935779221
sac,0,850000,85.0,138.45,0.0,0.0,,0.05953643014116629,0.05952290346998622
sac,0,875000,87.5,142.61666666666667,0.0,0.0,,0.05204701857332591,0.05186922015432509
sac,0,900000,90.0,146.78333333333333,0.0,0.0,,0.049445378967145306,0.04942521456020155
sac,0,925000,92.5,150.93333333333334,0.0,0.0,,0.05255166879587542,0.05255166879587542
sac,0,950000,95.0,155.11666666666667,0.0,0.0,,0.049441640996419,0.049441640996419
sac,0,975000,97.5,159.28333333333333,0.0,0.0,,0.05095723248380697,0.05095723248380697
sac,0,1000000,100.0,163.3,0.0,0.0,,0.056802256271263576,0.056613706335206515
sac,1,25000,2.5,2.375,0.0,0.0,,0.24027803103964826,0.2293964867306914
sac,1,50000,5.0,6.366666666666666,0.0,0.0,,0.23206211039139765,0.21302334857983118
sac,1,75000,7.5,10.308333333333334,0.0,0.0,,0.23326235494025355,0.21262235581376338
sac,1,100000,10.0,14.383333333333333,0.0,0.0,,0.18089017096686208,0.17876282204417643
sac,1,125000,12.5,18.508333333333333,0.0,0.0,,0.19429188532686897,0.18928015683385574
sac,1,150000,15.0,22.566666666666666,0.0,0.0,,0.18584176090182108,0.15899005176240794
sac,1,175000,17.5,26.691666666666666,0.0,0.0,,0.16241672239733476,0.15021324233522992
sac,1,200000,20.0,30.8,0.0,0.0,,0.129601618061004,0.12869348092324928
sac,1,225000,22.5,34.93333333333333,0.0,0.0,,0.11708889241944079,0.11708889241944079
sac,1,250000,25.0,39.083333333333336,0.0,0.0,,0.10019567496606689,0.10019567496606689
sac,1,275000,27.5,43.18333333333333,0.0,0.0,,0.09113490697264481,0.09113490697264481
